Tanggal,Provinsi,Kasus Aktif
4/28/2021,Kalimantan Selatan,2133
4/29/2021,Kalimantan Selatan,2136
4/30/2021,Kalimantan Selatan,2153
5/1/2021,Kalimantan Selatan,2160
5/2/2021,Kalimantan Selatan,2107
5/3/2021,Kalimantan Selatan,2096
5/4/2021,Kalimantan Selatan,1922
5/5/2021,Kalimantan Selatan,1806
5/6/2021,Kalimantan Selatan,1737
5/7/2021,Kalimantan Selatan,1649
5/8/2021,Kalimantan Selatan,1672
5/9/2021,Kalimantan Selatan,1603
5/10/2021,Kalimantan Selatan,1560
5/11/2021,Kalimantan Selatan,1488
5/12/2021,Kalimantan Selatan,1036
5/13/2021,Kalimantan Selatan,1040
5/14/2021,Kalimantan Selatan,1019
5/15/2021,Kalimantan Selatan,975
5/16/2021,Kalimantan Selatan,961
5/17/2021,Kalimantan Selatan,905
5/18/2021,Kalimantan Selatan,867
5/19/2021,Kalimantan Selatan,832
5/20/2021,Kalimantan Selatan,863
5/21/2021,Kalimantan Selatan,882
5/22/2021,Kalimantan Selatan,903
5/23/2021,Kalimantan Selatan,912
5/24/2021,Kalimantan Selatan,750
5/25/2021,Kalimantan Selatan,726
5/26/2021,Kalimantan Selatan,781
5/27/2021,Kalimantan Selatan,788
5/28/2021,Kalimantan Selatan,815
5/29/2021,Kalimantan Selatan,880
5/30/2021,Kalimantan Selatan,908
5/31/2021,Kalimantan Selatan,857
6/1/2021,Kalimantan Selatan,857
6/2/2021,Kalimantan Selatan,834
6/3/2021,Kalimantan Selatan,845
6/4/2021,Kalimantan Selatan,841
6/5/2021,Kalimantan Selatan,843
6/6/2021,Kalimantan Selatan,830
6/7/2021,Kalimantan Selatan,804
6/8/2021,Kalimantan Selatan,767
6/9/2021,Kalimantan Selatan,700
6/10/2021,Kalimantan Selatan,637
6/11/2021,Kalimantan Selatan,636
6/12/2021,Kalimantan Selatan,635
6/13/2021,Kalimantan Selatan,631
6/14/2021,Kalimantan Selatan,614
6/15/2021,Kalimantan Selatan,592
6/16/2021,Kalimantan Selatan,593
6/17/2021,Kalimantan Selatan,649
6/18/2021,Kalimantan Selatan,665
6/19/2021,Kalimantan Selatan,681
6/20/2021,Kalimantan Selatan,650
6/21/2021,Kalimantan Selatan,625
6/22/2021,Kalimantan Selatan,642
6/23/2021,Kalimantan Selatan,631
6/24/2021,Kalimantan Selatan,645
6/25/2021,Kalimantan Selatan,679
6/26/2021,Kalimantan Selatan,734
6/27/2021,Kalimantan Selatan,712
6/28/2021,Kalimantan Selatan,745
6/29/2021,Kalimantan Selatan,729
6/30/2021,Kalimantan Selatan,786
7/1/2021,Kalimantan Selatan,865
7/2/2021,Kalimantan Selatan,953
7/3/2021,Kalimantan Selatan,1006
7/4/2021,Kalimantan Selatan,1078
7/5/2021,Kalimantan Selatan,1075
7/6/2021,Kalimantan Selatan,1058
7/7/2021,Kalimantan Selatan,1129
7/8/2021,Kalimantan Selatan,1185
7/9/2021,Kalimantan Selatan,1310
7/10/2021,Kalimantan Selatan,1455
7/11/2021,Kalimantan Selatan,1534
7/12/2021,Kalimantan Selatan,1515
7/13/2021,Kalimantan Selatan,1732
7/14/2021,Kalimantan Selatan,2060
7/15/2021,Kalimantan Selatan,2411
7/16/2021,Kalimantan Selatan,2616
7/17/2021,Kalimantan Selatan,3167
7/18/2021,Kalimantan Selatan,3357
7/19/2021,Kalimantan Selatan,3564
7/20/2021,Kalimantan Selatan,3976
7/21/2021,Kalimantan Selatan,4033
7/22/2021,Kalimantan Selatan,4517
7/23/2021,Kalimantan Selatan,5279
7/24/2021,Kalimantan Selatan,5884
7/25/2021,Kalimantan Selatan,6305
7/26/2021,Kalimantan Selatan,6074
7/27/2021,Kalimantan Selatan,6199
7/28/2021,Kalimantan Selatan,6768
7/29/2021,Kalimantan Selatan,7374
7/30/2021,Kalimantan Selatan,8063
7/31/2021,Kalimantan Selatan,8283
8/1/2021,Kalimantan Selatan,8470
8/2/2021,Kalimantan Selatan,8696
8/3/2021,Kalimantan Selatan,9068
8/4/2021,Kalimantan Selatan,9646
8/5/2021,Kalimantan Selatan,10351
8/6/2021,Kalimantan Selatan,10448
8/7/2021,Kalimantan Selatan,10788
8/8/2021,Kalimantan Selatan,11165
8/9/2021,Kalimantan Selatan,11007
8/10/2021,Kalimantan Selatan,10958
8/11/2021,Kalimantan Selatan,11373
8/12/2021,Kalimantan Selatan,11391
8/13/2021,Kalimantan Selatan,11566
8/14/2021,Kalimantan Selatan,11954
8/15/2021,Kalimantan Selatan,11403
8/16/2021,Kalimantan Selatan,11536
8/17/2021,Kalimantan Selatan,11551
8/18/2021,Kalimantan Selatan,11172
8/19/2021,Kalimantan Selatan,11172
8/20/2021,Kalimantan Selatan,11173
8/21/2021,Kalimantan Selatan,11220
8/22/2021,Kalimantan Selatan,10920
8/23/2021,Kalimantan Selatan,10384
8/24/2021,Kalimantan Selatan,10362
8/25/2021,Kalimantan Selatan,10103
8/26/2021,Kalimantan Selatan,9582
8/27/2021,Kalimantan Selatan,8886
8/28/2021,Kalimantan Selatan,8237
8/29/2021,Kalimantan Selatan,7590
8/30/2021,Kalimantan Selatan,6627
8/31/2021,Kalimantan Selatan,5966
9/1/2021,Kalimantan Selatan,5305
9/2/2021,Kalimantan Selatan,5297
9/3/2021,Kalimantan Selatan,4366
9/4/2021,Kalimantan Selatan,3997
9/5/2021,Kalimantan Selatan,3587
9/6/2021,Kalimantan Selatan,3177
9/7/2021,Kalimantan Selatan,2892
9/8/2021,Kalimantan Selatan,2994
9/9/2021,Kalimantan Selatan,2872
9/10/2021,Kalimantan Selatan,2619
9/11/2021,Kalimantan Selatan,2500
9/12/2021,Kalimantan Selatan,2336
9/13/2021,Kalimantan Selatan,2076
9/14/2021,Kalimantan Selatan,1921
9/15/2021,Kalimantan Selatan,1826
9/16/2021,Kalimantan Selatan,1761
9/17/2021,Kalimantan Selatan,1708
9/18/2021,Kalimantan Selatan,1511
9/19/2021,Kalimantan Selatan,1389
9/20/2021,Kalimantan Selatan,1234
9/21/2021,Kalimantan Selatan,1195
9/22/2021,Kalimantan Selatan,1143
9/23/2021,Kalimantan Selatan,991
9/24/2021,Kalimantan Selatan,1003
9/25/2021,Kalimantan Selatan,1005
9/26/2021,Kalimantan Selatan,948
9/27/2021,Kalimantan Selatan,889
9/28/2021,Kalimantan Selatan,667
9/29/2021,Kalimantan Selatan,534
9/30/2021,Kalimantan Selatan,535
